,date,home-team,vis-team,win-team,lose-team,season,null
3,10/9/22,LAR,DAL,DAL,LAR,2022,0
4,10/9/22,ARZ,PHL,PHL,ARZ,2022,0
5,10/9/22,CAR,SFF,SFF,CAR,2022,0
6,10/9/22,WSH,TEN,TEN,WSH,2022,0
8,10/9/22,NYJ,MIA,NYJ,MIA,2022,0
13,10/9/22,CLE,LAC,LAC,CLE,2022,0
10,10/9/22,NOS,SEA,NOS,SEA,2022,0
11,10/9/22,MIN,CHI,MIN,CHI,2022,0
12,10/9/22,JAX,HOU,HOU,JAX,2022,0
14,10/9/22,BUF,PIT,BUF,PIT,2022,0
15,10/9/22,GBP,NYG,NYG,GBP,2022,0
9,10/9/22,NEP,DET,NEP,DET,2022,0
1,10/10/22,KCC,LVR,KCC,LVR,2022,0
0,10/13/22,CHI,WSH,WSH,CHI,2022,0
61,10/16/22,PIT,TBB,PIT,TBB,2022,0
57,10/16/22,PHL,DAL,PHL,DAL,2022,0
58,10/16/22,KCC,BUF,BUF,KCC,2022,0
59,10/16/22,SEA,ARZ,SEA,ARZ,2022,0
60,10/16/22,LAR,CAR,LAR,CAR,2022,0
62,10/16/22,NYG,BAL,NYG,BAL,2022,0
63,10/16/22,NOS,CIN,CIN,NOS,2022,0
64,10/16/22,MIA,MIN,MIN,MIA,2022,0
65,10/16/22,GBP,NYJ,NYJ,GBP,2022,0
66,10/16/22,IND,JAX,IND,JAX,2022,0
67,10/16/22,CLE,NEP,NEP,CLE,2022,0
68,10/16/22,ATL,SFF,ATL,SFF,2022,0
56,10/17/22,LAC,DEN,LAC,DEN,2022,0
55,10/20/22,ARZ,NOS,ARZ,NOS,2022,0
43,10/23/22,MIA,PIT,MIA,PIT,2022,0
45,10/23/22,LAC,SEA,SEA,LAC,2022,0
46,10/23/22,LVR,HOU,LVR,HOU,2022,0
47,10/23/22,DEN,NYJ,NYJ,DEN,2022,0
48,10/23/22,WSH,GBP,WSH,GBP,2022,0
44,10/23/22,SFF,KCC,KCC,SFF,2022,0
50,10/23/22,TEN,IND,TEN,IND,2022,0
51,10/23/22,JAX,NYG,NYG,JAX,2022,0
52,10/23/22,DAL,DET,DAL,DET,2022,0
53,10/23/22,CIN,ATL,CIN,ATL,2022,0
49,10/23/22,BAL,CLE,BAL,CLE,2022,0
54,10/23/22,CAR,TBB,CAR,TBB,2022,0
42,10/24/22,NEP,CHI,CHI,NEP,2022,0
41,10/27/22,TBB,BAL,BAL,TBB,2022,2
28,10/30/22,BUF,GBP,BUF,GBP,2022,0
29,10/30/22,SEA,NYG,SEA,NYG,2022,0
30,10/30/22,LAR,SFF,SFF,LAR,2022,0
32,10/30/22,HOU,TEN,TEN,HOU,2022,0
33,10/30/22,PHL,PIT,PHL,PIT,2022,0
34,10/30/22,NYJ,NEP,NEP,NYJ,2022,0
35,10/30/22,NOS,LVR,NOS,LVR,2022,0
36,10/30/22,MIN,ARZ,MIN,ARZ,2022,0
37,10/30/22,DET,MIA,MIA,DET,2022,0
38,10/30/22,DAL,CHI,DAL,CHI,2022,0
39,10/30/22,ATL,CAR,ATL,CAR,2022,0
40,10/30/22,JAX,DEN,DEN,JAX,2022,0
31,10/30/22,IND,WSH,WSH,IND,2022,0
27,10/31/22,CLE,CIN,CLE,CIN,2022,0
26,11/3/22,HOU,PHL,PHL,HOU,2022,0
15,11/6/22,KCC,TEN,KCC,TEN,2022,0
24,11/6/22,CHI,MIA,MIA,CHI,2022,0
25,11/6/22,ATL,LAC,LAC,ATL,2022,0
17,11/6/22,ARZ,SEA,SEA,ARZ,2022,0
18,11/6/22,WSH,MIN,MIN,WSH,2022,0
19,11/6/22,NYJ,BUF,NYJ,BUF,2022,0
16,11/6/22,TBB,LAR,TBB,LAR,2022,0
21,11/6/22,JAX,LVR,JAX,LVR,2022,0
22,11/6/22,DET,GBP,DET,GBP,2022,0
23,11/6/22,CIN,CAR,CIN,CAR,2022,0
20,11/6/22,NEP,IND,NEP,IND,2022,0
14,11/7/22,NOS,BAL,BAL,NOS,2022,0
13,11/10/22,CAR,ATL,CAR,ATL,2022,0
5,11/13/22,PIT,NOS,PIT,NOS,2022,0
1,11/13/22,SFF,LAC,SFF,LAC,2022,0
2,11/13/22,LAR,ARZ,ARZ,LAR,2022,0
3,11/13/22,GBP,DAL,GBP,DAL,2022,0
4,11/13/22,LVR,IND,IND,LVR,2022,0
6,11/13/22,TEN,DEN,TEN,DEN,2022,0
9,11/13/22,KCC,JAX,KCC,JAX,2022,0
8,11/13/22,MIA,CLE,MIA,CLE,2022,0
10,11/13/22,CHI,DET,DET,CHI,2022,0
11,11/13/22,BUF,MIN,MIN,BUF,2022,0
12,11/13/22,TBB,SEA,TBB,SEA,2022,0
7,11/13/22,NYG,HOU,NYG,HOU,2022,0
0,11/14/22,PHL,WSH,WSH,PHL,2022,0
58,11/17/22,GBP,TEN,TEN,GBP,2022,0
49,11/20/22,DEN,LVR,LVR,DEN,2022,0
46,11/20/22,PIT,CIN,CIN,PIT,2022,0
47,11/20/22,LAC,KCC,KCC,LAC,2022,0
48,11/20/22,MIN,DAL,DAL,MIN,2022,0
50,11/20/22,BAL,CAR,BAL,CAR,2022,0
55,11/20/22,IND,PHL,PHL,IND,2022,0
52,11/20/22,NEP,NYJ,NEP,NYJ,2022,0
53,11/20/22,NOS,LAR,NOS,LAR,2022,0
54,11/20/22,HOU,WSH,WSH,HOU,2022,0
56,11/20/22,BUF,CLE,BUF,CLE,2022,0
51,11/20/22,NYG,DET,DET,NYG,2022,0
57,11/20/22,ATL,CHI,ATL,CHI,2022,0
45,11/21/22,ARZ,SFF,SFF,ARZ,2022,0
44,11/24/22,DET,BUF,BUF,DET,2022,0
43,11/24/22,DAL,NYG,DAL,NYG,2022,0
42,11/24/22,MIN,NEP,MIN,NEP,2022,0
31,11/27/22,SFF,NOS,SFF,NOS,2022,0
32,11/27/22,KCC,LAR,KCC,LAR,2022,0
33,11/27/22,SEA,LVR,LVR,SEA,2022,0
34,11/27/22,ARZ,LAC,LAC,ARZ,2022,0
35,11/27/22,WSH,ATL,WSH,ATL,2022,0
39,11/27/22,JAX,BAL,JAX,BAL,2022,0
37,11/27/22,NYJ,CHI,NYJ,CHI,2022,0
38,11/27/22,MIA,HOU,MIA,HOU,2022,0
40,11/27/22,CLE,TBB,CLE,TBB,2022,0
41,11/27/22,CAR,DEN,CAR,DEN,2022,0
36,11/27/22,TEN,CIN,CIN,TEN,2022,0
